sentence,stanceConsolidated,stance,publishDate,title,publisherGroup,publisher,category,keywordGroups,keywords,author,morph_analysis,sentence_count,word_count,flesch_score,dependency_tree_height,named_entities,named_entities_count,noun_phrases,noun_phrases_count,adjectives,adjectives_count,quotes_count,quoted_words,quoted_words_count,diminutives,diminutives_count,superlatives,superlatives_count,conditionals,conditionals_count,translatives,translatives_count,indirects,indirects_count,punctuations_count,stopwords,stopwords_count,unique_stopwords,unique_stopwords_count,bw_count,has_against_bigram,has_support_bigram,framing_against,framing_support,ekilex_sentiment,emolex_sentiment,eki_emotion,estbert_sentiment,xlmroberta_sentiment
"Eesti Konservatiivse Rahvaerakonna fraktsiooni juht Martin Helme seob Brüsseli teisipäevased pommiplahvatused migratsioonipoliitikaga ning kinnitab selle valguses, et Eesti kvoot pagulaste vastuvõtmise osas peab olema null.“Brüsseli lennujaamas toimub tulistamine ja plahvatused, tegelased hüüavad allah akbar, aga progressiivsed sallivuslased teavad, et sellel pole mingit pistmist islamiga ja ammugi pole sel mingit pistmist immigratsiooniga!”",1,against,22.03.2016 08:54,Martin Helme veristest terrorirünnakutest Brüsselis: Eesti kvoot on null!,UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased', 'rahvus']","['migra', 'pagula', 'islam']",,"Text(text='Eesti Konservatiivse Rahvaerakonna fraktsiooni juht Martin Helme seob Brüsseli teisipäevased pommiplahvatused migratsioonipoliitikaga ning kinnitab selle valguses, et Eesti kvoot pagulaste vastuvõtmise osas peab olema null.“Brüsseli lennujaamas toimub tulistamine ja plahvatused, tegelased hüüavad allah akbar, aga progressiivsed sallivuslased teavad, et sellel pole mingit pistmist islamiga ja ammugi pole sel mingit pistmist immigratsiooniga!”')",2,26.0,37.44678571428574,7.0,"['Eesti Konservatiivse Rahvaerakonna', 'Martin Helme', 'Brüsseli', 'Eesti', 'Brüsseli']",2.5,"[['teisipäevased', 'pommiplahvatused'], ['selle', 'valguses'], ['Eesti', 'kvoot'], ['pagulaste', 'vastuvõtmise'], ['Brüsseli', 'lennujaamas'], ['allah', 'akbar'], ['progressiivsed', 'sallivuslased'], ['mingit', 'pistmist', 'islamiga'], ['mingit', 'pistmist', 'immigratsiooniga']]",4.5,"['teisipäevased', 'progressiivsed']",1.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['ning', 'selle', 'et', 'peab', 'olema', 'ja', 'aga', 'et', 'sellel', 'pole', 'mingit', 'ja', 'pole', 'sel', 'mingit']",7.5,"['sel', 'ning', 'pole', 'mingit', 'peab', 'aga', 'et', 'olema', 'selle', 'ja', 'sellel']",11,0.0,1,0,1,0,neg,pos,neg,neg,neg
"Tema sõnul ei reageeri uus valitsus kodanike murele kontrollimatu sisserände pärast, Oulu vägistamised aga näitavad, et EL tervikuna ei suuda tagada oma kodanike turvalisust.“Soome valitsus ei ela tegelikkuses, vaid multikultuurilisuse utoopias,” ütles Huhtasaari oma kõnes Strasbourgis.",2,against,18.07.2019 08:19,Soome eurosaadik Laura Huhtasaari: Vahemerel tegutsevad vabaühendused on inimkaubitsejate partnerid,UuedUudised,UuedUudised,Maailm,"['ränne', 'paremäärmus']","['rände', 'multikult']",,"Text(text='Tema sõnul ei reageeri uus valitsus kodanike murele kontrollimatu sisserände pärast, Oulu vägistamised aga näitavad, et EL tervikuna ei suuda tagada oma kodanike turvalisust.“Soome valitsus ei ela tegelikkuses, vaid multikultuurilisuse utoopias,” ütles Huhtasaari oma kõnes Strasbourgis.')",2,18.5,58.95414634146344,5.0,"['Oulu', 'EL', 'Soome', 'Huhtasaari', 'Strasbourgis']",2.5,"[['Tema', 'sõnul'], ['uus', 'valitsus'], ['kodanike', 'murele'], ['kontrollimatu', 'sisserände'], ['Oulu', 'vägistamised'], ['oma', 'kodanike', 'turvalisust'], ['Soome', 'valitsus'], ['multikultuurilisuse', 'utoopias'], ['oma', 'kõnes']]",4.5,"['uus', 'kontrollimatu']",1.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['tema', 'ei', 'pärast', 'aga', 'et', 'ei', 'oma', 'ei', 'vaid', 'oma']",5.0,"['oma', 'tema', 'pärast', 'aga', 'ei', 'et', 'vaid']",7,0.0,0,0,1,0,neg,neg,neg,neg,neg
"Soome sotsiaalmeedias on rassism ja solvangud muutunud igapäevaseks, kuid seesugune kõnepruuk on hakanud ilmuma ka poliitilisse diskussiooni, hoiatas Euroopa Nõukogu teisipäeval.“Avalikus diskursuses tõstab pead rassistlik ja sallimatu vaenukõne; peamisteks sihtmärkideks on asüülitatolejad ja moslemid,” öeldakse Euroopa Nõukogu rassismi- ja sallimatuse vastase komisjoni (ECRI) raportis.",3,neutral,10.09.2019 11:52,Euroopa Nõukogu ründab Põlissoomlasi: Soomes tõstvat pead rassism ja sallimatus,UuedUudised,UuedUudised,Maailm,"['pagulased', 'rass', 'rahvus']","['asüül', '([\\W ]|^)rass', 'moslem']",,"Text(text='Soome sotsiaalmeedias on rassism ja solvangud muutunud igapäevaseks, kuid seesugune kõnepruuk on hakanud ilmuma ka poliitilisse diskussiooni, hoiatas Euroopa Nõukogu teisipäeval.“Avalikus diskursuses tõstab pead rassistlik ja sallimatu vaenukõne; peamisteks sihtmärkideks on asüülitatolejad ja moslemid,” öeldakse Euroopa Nõukogu rassismi- ja sallimatuse vastase komisjoni (ECRI) raportis.')",2,22.5,41.875000000000014,6.5,"['Soome', 'Euroopa Nõukogu', 'Euroopa Nõukogu', 'ECRI']",2.0,"[['Soome', 'sotsiaalmeedias'], ['seesugune', 'kõnepruuk'], ['poliitilisse', 'diskussiooni'], ['Euroopa', 'Nõukogu', 'teisipäeval'], ['Avalikus', 'diskursuses'], ['peamisteks', 'sihtmärkideks'], ['Euroopa', 'Nõukogu', 'rassismi-'], ['vastase', 'komisjoni']]",4.0,"['igapäevaseks', 'poliitilisse', 'avalikus', 'rassistlik', 'sallimatu', 'peamisteks']",3.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,"['igapäevaseks', 'peamisteks', 'sihtmärkideks']",1.5,[],0.0,5.0,"['on', 'ja', 'kuid', 'seesugune', 'on', 'hakanud', 'ka', 'pead', 'ja', 'on', 'ja', 'ja']",6.0,"['seesugune', 'hakanud', 'pead', 'ka', 'on', 'ja', 'kuid']",7,0.0,0,0,0,0,neg,pos,neg,neg,neg
"Uued Uudised vahendavad mõningaid sõnumeid meediaagentuurilt BNS, mis lubavad oletada, et rändekriis jätkub ning Macron, Merkel ja Juncker tahavad sellel vaid rohkem silma peal hoida, ÜRO ja igasugused pagulas- ning inimõigusorganisatsioonid aga laseksid põgenikel igasuguste piiranguteta ringi tormata.“Euroopa Liit kaalub blokis asüüli tahtvate migrantide menetlemiseks maaleminekuplatvormide loomist, selgus teisipäeval uudisteagentuuri AFP kätte jõudnud eelseisva Euroopa Ülemkogu otsuse visandist.”",2,against,20.06.2018 08:18,Hoiatav tõdemus: globalistlik maailm ei kavatsegi Euroopat migranditulvast päästa,UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['migra', 'rände', 'pagula', 'asüül', 'põgenik']",,"Text(text='Uued Uudised vahendavad mõningaid sõnumeid meediaagentuurilt BNS, mis lubavad oletada, et rändekriis jätkub ning Macron, Merkel ja Juncker tahavad sellel vaid rohkem silma peal hoida, ÜRO ja igasugused pagulas- ning inimõigusorganisatsioonid aga laseksid põgenikel igasuguste piiranguteta ringi tormata.“Euroopa Liit kaalub blokis asüüli tahtvate migrantide menetlemiseks maaleminekuplatvormide loomist, selgus teisipäeval uudisteagentuuri AFP kätte jõudnud eelseisva Euroopa Ülemkogu otsuse visandist.”')",2,29.5,26.47383858267716,7.0,"['BNS', 'Macron', 'Merkel', 'Juncker', 'ÜRO', 'Euroopa Liit', 'AFP', 'Euroopa Ülemkogu']",4.0,"[['Uued', 'Uudised'], ['mõningaid', 'sõnumeid'], ['igasuguste', 'piiranguteta'], ['Euroopa', 'Liit'], ['tahtvate', 'migrantide', 'menetlemiseks'], ['maaleminekuplatvormide', 'loomist']]",3.0,"['uued', 'tahtvate', 'eelseisva']",1.5,1.0,[],0.0,[],0.0,[],0.0,['laseksid'],0.5,['menetlemiseks'],0.5,[],0.0,4.5,"['mõningaid', 'mis', 'et', 'ning', 'ja', 'sellel', 'vaid', 'rohkem', 'peal', 'ja', 'igasugused', 'ning', 'aga', 'igasuguste', 'ringi', 'kätte']",8.0,"['ning', 'ringi', 'rohkem', 'aga', 'mis', 'et', 'mõningaid', 'igasuguste', 'kätte', 'peal', 'igasugused', 'vaid', 'ja', 'sellel']",14,0.0,1,0,1,0,pos,pos,pos,neg,neg
"Paraku leiab praeguse valitsuse poliitikast rohkesti näiteid, mis hoopis teise suunda viitavad.„Tasuta juriidilist abi asüülitaotlejatele laiendatakse, mis hoogustab edasikaebuste tootmist ja pikendab menetlemise aegu.”",3,neutral,03.05.2020 05:59,Soome probleemid: väikeparteide liiga suur mõju ning ministrite ja ametnike vastutamatus,UuedUudised,UuedUudised,Maailm,['pagulased'],['asüül'],,"Text(text='Paraku leiab praeguse valitsuse poliitikast rohkesti näiteid, mis hoopis teise suunda viitavad.„Tasuta juriidilist abi asüülitaotlejatele laiendatakse, mis hoogustab edasikaebuste tootmist ja pikendab menetlemise aegu.”')",1,25.0,34.10818181818185,7.0,[],0.0,"[['praeguse', 'valitsuse', 'poliitikast'], ['teise', 'suunda'], ['juriidilist', 'abi'], ['edasikaebuste', 'tootmist']]",4.0,"['praeguse', 'juriidilist']",2.0,1.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,5.0,"['praeguse', 'mis', 'hoopis', 'teise', 'mis', 'ja', 'aegu']",7.0,"['hoopis', 'mis', 'praeguse', 'teise', 'ja', 'aegu']",6,0.0,0,0,0,0,pos,pos,pos,neg,neg
"„See, et inimesed Lesbosel elavad isetehtud telkides vihma ja külma käes, ei ole Euroopa Liidu vääriline.“Saksamaa võimud on arutanud migrantide Kreekast ära toomist detsembrist saadiks.",4,supportive,03.04.2020 12:34,Vasakpoolsed tahavad pandeemiast hoolimata Kreeka laagrite migrandid Saksamaa hotellidesse paigutada,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='„See, et inimesed Lesbosel elavad isetehtud telkides vihma ja külma käes, ei ole Euroopa Liidu vääriline.“Saksamaa võimud on arutanud migrantide Kreekast ära toomist detsembrist saadiks.')",2,13.0,86.96551724137933,5.0,"['Lesbosel', 'Euroopa Liidu', 'Saksamaa', 'Kreekast']",2.0,"[['Euroopa', 'Liidu'], ['Saksamaa', 'võimud']]",1.0,['vääriline'],0.5,1.0,[],0.0,[],0.0,[],0.0,[],0.0,['saadiks'],0.5,[],0.0,3.0,"['see', 'et', 'ja', 'käes', 'ei', 'ole', 'on', 'ära']",4.0,"['käes', 'ära', 'ei', 'et', 'ole', 'on', 'ja', 'see']",8,0.0,0,0,0,0,neu,neg,neg,neg,neg
"Eesti Päevaleht kirjutas rahvusriikide vaenaja George Sorosi arvamusest, et rahvuslus olevat suurimaks ohuks avatud ühiskonnale (mis on avatud näiteks islamistidele).Prantsuse president Emmanuel Macron võrdles aasta eest Euroopas pead tõstvaid “natsionalistlikke” ja migratsioonivastaseid meeleolusid pidalitõvega ning kordas seda juttu sel nädala taas üle.",4,supportive,14.11.2019 11:51,"Lääne vasakliberaalide Sorose, Macroni ja teiste nendesuguste pime raev rahvusluse vastu viib maailma suurte konfliktideni",UuedUudised,UuedUudised,Maailm,"['ränne', 'rahvus']","['migra', 'islam']",,"Text(text='Eesti Päevaleht kirjutas rahvusriikide vaenaja George Sorosi arvamusest, et rahvuslus olevat suurimaks ohuks avatud ühiskonnale (mis on avatud näiteks islamistidele).Prantsuse president Emmanuel Macron võrdles aasta eest Euroopas pead tõstvaid “natsionalistlikke” ja migratsioonivastaseid meeleolusid pidalitõvega ning kordas seda juttu sel nädala taas üle.')",2,21.5,50.47620967741938,6.0,"['Eesti Päevaleht', 'George Sorosi', 'Prantsuse', 'Emmanuel Macron', 'Euroopas']",2.5,"[['Eesti', 'Päevaleht'], ['rahvusriikide', 'vaenaja'], ['avatud', 'ühiskonnale'], ['Prantsuse', 'president'], ['seda', 'juttu'], ['sel', 'nädala']]",3.0,"['suurimaks', 'avatud', 'avatud', 'tõstvaid', 'natsionalistlikke', 'migratsioonivastaseid']",3.0,1.0,['natsionalistlikke'],0.5,[],0.0,['suurimaks'],0.5,[],0.0,"['suurimaks', 'ohuks', 'näiteks']",1.5,['olevat'],0.5,3.5,"['et', 'olevat', 'mis', 'on', 'eest', 'pead', 'ja', 'ning', 'seda', 'sel', 'üle']",5.5,"['sel', 'ning', 'seda', 'olevat', 'mis', 'et', 'pead', 'üle', 'on', 'ja', 'eest']",11,0.0,0,0,0,0,neg,neu,pos,neg,neu
"Post viitab ECRI (European Commission against Racism and Intolerance) aruandele, mille kohaselt “ksenofoobsete ja rassistlike intsidentide arv Rootsis on viimastel aastatel kasvanud, eriti pärast suure hulga sisserändajate saabumist”.“Feministide ja inimõiguste aktivistina ei saa ma nõustuda, et meie ühiskonnas kasvab rassiline ja ksenofoobne propaganda.”",5,supportive,18.04.2018 06:49,Rootsi äärmusfeminist soovib keelustada sisserännet kritiseerivad organisatsioonid,UuedUudised,UuedUudised,Maailm,"['ränne', 'paremäärmus', 'rass']","['rända', 'ksenofoob', '([\\W ]|^)rass']",,"Text(text='Post viitab ECRI (European Commission against Racism and Intolerance) aruandele, mille kohaselt “ksenofoobsete ja rassistlike intsidentide arv Rootsis on viimastel aastatel kasvanud, eriti pärast suure hulga sisserändajate saabumist”.“Feministide ja inimõiguste aktivistina ei saa ma nõustuda, et meie ühiskonnas kasvab rassiline ja ksenofoobne propaganda.”')",2,22.0,53.19250000000002,7.0,"['ECRI', 'Racism', 'Intolerance', 'Rootsis']",2.0,"[['intsidentide', 'arv'], ['viimastel', 'aastatel'], ['meie', 'ühiskonnas']]",1.5,"['ksenofoobsete', 'rassistlike', 'viimastel', 'suure', 'rassiline', 'ksenofoobne']",3.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,5.5,"['mille', 'kohaselt', 'ja', 'on', 'pärast', 'ja', 'ei', 'saa', 'ma', 'et', 'meie', 'ja']",6.0,"['mille', 'saa', 'pärast', 'ei', 'et', 'ma', 'kohaselt', 'on', 'meie', 'ja']",10,0.0,0,0,0,0,pos,pos,neg,neg,neg
"Kuku raadio saates “Keskpäevatund” väitsid “kolm Idamaa tarka”, et EKRE löövat võõrtööjõu manamisega endale kirve jalga.“EKRE juhtide seisukoht põllumeeste võõrtööjõu vajaduse tühiseks pidamise kohta tekitab meelega lõhet nende enda valijaskonnas,” ütles Priit Hõbemägi, tunnistades samas, et tal tegelikult pole kindlat teadmist, mida täpselt minister Mart Helme põllumeestega tülli minnes ütles, sest tegu oli ajakirjanduses vahendatud teabega.",2,against,12.04.2020 04:44,Ajakirjanikud näitasid nädalavahetuse jututubades taas oma ebaprofessionaalsust,UuedUudised,UuedUudised,Arvamus,['välistööjõud'],['võõrtöö'],,"Text(text='Kuku raadio saates “Keskpäevatund” väitsid “kolm Idamaa tarka”, et EKRE löövat võõrtööjõu manamisega endale kirve jalga.“EKRE juhtide seisukoht põllumeeste võõrtööjõu vajaduse tühiseks pidamise kohta tekitab meelega lõhet nende enda valijaskonnas,” ütles Priit Hõbemägi, tunnistades samas, et tal tegelikult pole kindlat teadmist, mida täpselt minister Mart Helme põllumeestega tülli minnes ütles, sest tegu oli ajakirjanduses vahendatud teabega.')",2,28.5,44.71718750000001,6.5,"['EKRE', 'EKRE', 'Priit Hõbemägi', 'Mart Helme']",2.0,"[['raadio', 'saates'], ['kolm', 'Idamaa'], ['löövat', 'võõrtööjõu', 'manamisega'], ['kirve', 'jalga'], ['EKRE', 'juhtide', 'seisukoht'], ['põllumeeste', 'võõrtööjõu', 'vajaduse'], ['tühiseks', 'pidamise'], ['enda', 'valijaskonnas'], ['kindlat', 'teadmist'], ['vahendatud', 'teabega']]",5.0,"['kuku', 'tarka', 'löövat', 'tühiseks', 'kindlat', 'vahendatud']",3.0,3.0,"['Keskpäevatund', 'kolm Idamaa tarka']",1.0,[],0.0,[],0.0,[],0.0,['tühiseks'],0.5,[],0.0,7.0,"['kuku', 'et', 'endale', 'kohta', 'nende', 'enda', 'samas', 'et', 'tal', 'pole', 'mida', 'minnes', 'sest', 'oli']",7.0,"['samas', 'minnes', 'mida', 'kohta', 'et', 'enda', 'oli', 'nende', 'kuku', 'endale', 'pole', 'sest', 'tal']",13,0.0,0,0,0,0,pos,pos,pos,neg,neg
"Kui koostöö toob siia kasvõi kümme tuhat neegrit ja araablast, saab Eesti riiki vähem olema nii oma inimeste turvalisuse tagamises kui ka majanduslikus sõltumatuses ja heaolus, eriti aga eestluse osas – kas Teise maailmasõja järel siia toodud 300000 muulast on meid kuidagi tugevamaks teinud, riiki sidusamaks muutnud ja eestlust tugevdanud (Ida-Virumaa näide)?Kartellipoliitikud ei tungi kunagi protsesside sisusse, vaid piirduvad pealispinnaga, sidudes iga asja inimlike aspektidega – ainult et nende inimlikkus piirdub võõraste ja kaugete teemade, mitte oma rahvaga.",2,against,16.11.2018 12:49,"rändelepe on kasulik just Kremlile, sest see veab Euroopa vastuolusid täis!",UuedUudised,UuedUudised,Eesti,"['mittekodanikud', 'rass', 'rahvus']","['muula', '([\\W ]|^)neeg', 'araabla']",,"Text(text='Kui koostöö toob siia kasvõi kümme tuhat neegrit ja araablast, saab Eesti riiki vähem olema nii oma inimeste turvalisuse tagamises kui ka majanduslikus sõltumatuses ja heaolus, eriti aga eestluse osas – kas Teise maailmasõja järel siia toodud 300000 muulast on meid kuidagi tugevamaks teinud, riiki sidusamaks muutnud ja eestlust tugevdanud (Ida-Virumaa näide)?Kartellipoliitikud ei tungi kunagi protsesside sisusse, vaid piirduvad pealispinnaga, sidudes iga asja inimlike aspektidega – ainult et nende inimlikkus piirdub võõraste ja kaugete teemade, mitte oma rahvaga.')",2,38.5,23.72012048192772,6.5,"['Eesti', 'Ida-Virumaa']",1.0,"[['kümme', 'tuhat', 'neegrit'], ['Eesti', 'riiki'], ['majanduslikus', 'sõltumatuses'], ['Teise', 'maailmasõja'], ['300000', 'muulast'], ['eestlust', 'tugevdanud'], ['Ida-Virumaa', 'näide'], ['protsesside', 'sisusse'], ['iga', 'asja'], ['inimlike', 'aspektidega'], ['nende', 'inimlikkus'], ['oma', 'rahvaga']]",6.0,"['majanduslikus', 'tugevamaks', 'sidusamaks', 'inimlike', 'võõraste', 'kaugete']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,"['tugevamaks', 'sidusamaks']",1.0,[],0.0,6.0,"['kui', 'siia', 'kasvõi', 'ja', 'saab', 'olema', 'nii', 'oma', 'kui', 'ka', 'ja', 'aga', 'kas', 'teise', 'järel', 'siia', 'on', 'meid', 'kuidagi', 'teinud', 'ja', 'ei', 'kunagi', 'vaid', 'iga', 'ainult', 'et', 'nende', 'ja', 'mitte', 'oma']",15.5,"['kuidagi', 'ei', 'et', 'iga', 'kui', 'ja', 'mitte', 'ka', 'kasvõi', 'olema', 'nii', 'kunagi', 'on', 'teinud', 'siia', 'kas', 'saab', 'nende', 'järel', 'ainult', 'oma', 'meid', 'aga', 'teise', 'vaid']",25,1.0,1,0,0,0,pos,pos,pos,neg,neg
"“Fikseeritud reeglid ja selge rahastamine on vajalikud, et administratsioonis töötaks rohkem rändetaustaga inimesi.”Seaduseelnõu kohaselt tuleb kehtestada nn pehme kvoot, mis põhineb sisserändajate osakaalul berliinlaste koguarvus – see on tänapäeval 35 protsenti.",3,neutral,17.01.2021 07:07,Berliin hakkab sisserändajatele võimu üle andma,UuedUudised,UuedUudised,Maailm,['ränne'],"['rände', 'rända']",,"Text(text='“Fikseeritud reeglid ja selge rahastamine on vajalikud, et administratsioonis töötaks rohkem rändetaustaga inimesi.”Seaduseelnõu kohaselt tuleb kehtestada nn pehme kvoot, mis põhineb sisserändajate osakaalul berliinlaste koguarvus – see on tänapäeval 35 protsenti.')",2,15.5,62.69576086956522,5.5,[],0.0,"[['Fikseeritud', 'reeglid'], ['selge', 'rahastamine'], ['rändetaustaga', 'inimesi'], ['pehme', 'kvoot'], ['sisserändajate', 'osakaalul'], ['berliinlaste', 'koguarvus'], ['35', 'protsenti']]",3.5,"['fikseeritud', 'selge', 'vajalikud', 'pehme']",2.0,1.0,[],0.0,[],0.0,[],0.0,['töötaks'],0.5,[],0.0,[],0.0,3.5,"['ja', 'on', 'et', 'rohkem', 'kohaselt', 'tuleb', 'mis', 'see', 'on']",4.5,"['tuleb', 'rohkem', 'mis', 'et', 'kohaselt', 'on', 'ja', 'see']",8,0.0,0,0,1,0,pos,neu,pos,pos,neu
"Valitsuse sisserännupoliitika pole tark (Eesti Ekspress 15.7.2015)""Hiljutine otsus, et Eesti võtab vastu umbes 200 pagulast, on väga halb otsus.”",1,against,26.07.2015 04:50,Siim Kallase murede TOP 5: endisest eurovolinikust on viimasel ajal saanud agar kritiseerija,EkspressGrupp,Delfi,,['pagulased'],['pagula'],,"Text(text='Valitsuse sisserännupoliitika pole tark (Eesti Ekspress 15.7.2015)""Hiljutine otsus, et Eesti võtab vastu umbes 200 pagulast, on väga halb otsus.”')",1,20.0,78.13,6.0,"['Eesti Ekspress', 'Eesti']",2.0,"[['Valitsuse', 'sisserännupoliitika'], ['Ekspress', '15.7.2015'], ['Hiljutine', 'otsus'], ['200', 'pagulast'], ['halb', 'otsus']]",5.0,"['tark', 'halb']",2.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,7.0,"['pole', 'et', 'vastu', 'umbes', 'on', 'väga']",6.0,"['et', 'vastu', 'väga', 'umbes', 'pole', 'on']",6,0.0,0,0,1,0,neu,neg,neg,neg,neg
"Nüüd nõuab sedasama samal proletaarsel moel Euroopa kõrgharitud tehnokraat – see on totalitarismi tohutu võit! Pole vist mõtet heietadagi, et täiesti ühepoolsete antidemokraatlike sammudega suunab Euroopa iseennast verise kodusõja suunas, mis lähtub ennekõike kogu maailma migratsiooni suunamisest Euroopasse.",2,against,29.03.2019 07:20,liberaalse demokraatia kindel hukk,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Nüüd nõuab sedasama samal proletaarsel moel Euroopa kõrgharitud tehnokraat – see on totalitarismi tohutu võit! Pole vist mõtet heietadagi, et täiesti ühepoolsete antidemokraatlike sammudega suunab Euroopa iseennast verise kodusõja suunas, mis lähtub ennekõike kogu maailma migratsiooni suunamisest Euroopasse.')",2,18.5,50.015917721519,7.0,"['Euroopa', 'Euroopa', 'Euroopasse']",1.5,"[['proletaarsel', 'moel'], ['kõrgharitud', 'tehnokraat'], ['tohutu', 'võit'], ['ühepoolsete', 'antidemokraatlike', 'sammudega'], ['verise', 'kodusõja']]",2.5,"['proletaarsel', 'kõrgharitud', 'tohutu', 'ühepoolsete', 'antidemokraatlike', 'verise', 'kogu']",3.5,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.5,"['nüüd', 'sedasama', 'samal', 'see', 'on', 'pole', 'vist', 'et', 'täiesti', 'mis', 'kogu']",5.5,"['samal', 'täiesti', 'sedasama', 'vist', 'kogu', 'mis', 'et', 'nüüd', 'pole', 'on', 'see']",11,1.0,1,0,0,0,neu,pos,pos,neg,neg
"Käesoleva migratsioonikriisi korraldasid Euroopa poliitikud ja liberaalne kultuurieliit; hr Orbįnil õnnestus nädalatega täiesti peatada pagulastelaine Ungarisse, näidates, kui palju võib saavutada illiberaalse poliitilise juhi otsustavus.",1,against,16.11.2015 12:26,John Morgan: 6 võimalust Pariisi rünnakutele vastata,UuedUudised,UuedUudised,Arvamus,"['ränne', 'pagulased']","['migra', 'pagula']",,"Text(text='Käesoleva migratsioonikriisi korraldasid Euroopa poliitikud ja liberaalne kultuurieliit; hr Orbįnil õnnestus nädalatega täiesti peatada pagulastelaine Ungarisse, näidates, kui palju võib saavutada illiberaalse poliitilise juhi otsustavus.')",1,25.0,17.291666666666686,7.0,"['Euroopa', 'Ungarisse']",2.0,"[['Käesoleva', 'migratsioonikriisi'], ['Euroopa', 'poliitikud'], ['liberaalne', 'kultuurieliit'], ['hr', 'Orbįnil']]",4.0,"['käesoleva', 'liberaalne', 'illiberaalse', 'poliitilise']",4.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['ja', 'täiesti', 'kui', 'palju', 'võib']",5.0,"['täiesti', 'võib', 'kui', 'palju', 'ja']",5,1.0,0,0,0,0,pos,pos,pos,neg,neg
"Praegu aga tundub, et Ratase valitsus on ennast globalist Macroni taha haakinud ja osaleb ettevõtmistes, mis teevad meile endile tohutult halba – kui Sahelist hakkavad siia miljonid neegrid tormama.",1,against,01.12.2018 17:54,kas me aitame tuareegide genotsiidile kaasa?,UuedUudised,UuedUudised,Maailm,"['paremäärmus', 'rass']","['globalist', '([\\W ]|^)neeg']",,"Text(text='Praegu aga tundub, et Ratase valitsus on ennast globalist Macroni taha haakinud ja osaleb ettevõtmistes, mis teevad meile endile tohutult halba – kui Sahelist hakkavad siia miljonid neegrid tormama.')",1,28.0,52.875,8.0,"['Ratase', 'Macroni', 'Sahelist']",3.0,"[['Ratase', 'valitsus'], ['miljonid', 'neegrid']]",2.0,['halba'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['praegu', 'aga', 'et', 'on', 'ennast', 'taha', 'ja', 'mis', 'teevad', 'meile', 'endile', 'kui', 'hakkavad', 'siia']",14.0,"['ja', 'hakkavad', 'endile', 'siia', 'aga', 'mis', 'et', 'teevad', 'taha', 'kui', 'meile', 'on', 'praegu', 'ennast']",14,0.0,0,0,0,0,neg,neu,pos,neg,neg
"Enamik aafriklasi arvab, et valged elavad millestki, mis neile lihtsalt pähe kukub – ei, nad töötavad ja saavad jõukaks, mustad aga ei muutu töökamaks ka siis, kui ÜRO Aafrika riikidele arenguabi annab või nad migrantidena Euroopas sotsiaaltoetusi saama hakkavad.",1,against,24.08.2018 18:11,Heelia Sillamaa sotsialistlik lahendus Lõuna-Aafrikale tähendab osaliselt õnnetu maa asemel täielikult õnnetut,UuedUudised,UuedUudised,Arvamus,"['ränne', 'rahvus']","['migra', 'aafrikla']",,"Text(text='Enamik aafriklasi arvab, et valged elavad millestki, mis neile lihtsalt pähe kukub – ei, nad töötavad ja saavad jõukaks, mustad aga ei muutu töökamaks ka siis, kui ÜRO Aafrika riikidele arenguabi annab või nad migrantidena Euroopas sotsiaaltoetusi saama hakkavad.')",1,38.0,33.91289156626509,9.0,"['ÜRO Aafrika', 'Euroopas']",2.0,"[['Enamik', 'aafriklasi'], ['Aafrika', 'riikidele']]",2.0,"['jõukaks', 'mustad', 'töökamaks']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,"['jõukaks', 'töökamaks']",2.0,[],0.0,7.0,"['et', 'millestki', 'mis', 'neile', 'pähe', 'ei', 'nad', 'ja', 'saavad', 'aga', 'ei', 'ka', 'siis', 'kui', 'või', 'nad', 'saama', 'hakkavad']",18.0,"['pähe', 'hakkavad', 'või', 'millestki', 'mis', 'et', 'ei', 'saavad', 'nad', 'aga', 'ka', 'saama', 'siis', 'kui', 'neile', 'ja']",16,0.0,0,0,0,0,neu,neg,neg,neg,neg
